CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031405997616001GX; 26/02/2024 13:00:00;13;1011;0;85;0;1011
ES0031405997616001GX; 26/02/2024 14:00:00;14;1183;0;161;0;1183
ES0031405997616001GX; 26/02/2024 15:00:00;15;1155;0;169;0;1155
ES0031405997616001GX; 26/02/2024 16:00:00;16;1117;0;154;0;1117
ES0031405997616001GX; 26/02/2024 17:00:00;17;1080;0;123;0;1080
ES0031405997616001GX; 26/02/2024 18:00:00;18;1077;0;138;0;1077
ES0031405997616001GX; 26/02/2024 19:00:00;19;949;0;111;0;949
ES0031405997616001GX; 26/02/2024 20:00:00;20;910;0;140;0;910
ES0031405997616001GX; 26/02/2024 21:00:00;21;783;0;126;0;783
ES0031405997616001GX; 26/02/2024 22:00:00;22;477;0;24;0;477
ES0031405997616001GX; 26/02/2024 23:00:00;23;381;0;20;0;381
ES0031405997616001GX; 26/02/2024 24:00:00;24;371;0;19;0;371
ES0031405997616001GX; 27/02/2024 01:00:00;1;361;0;9;0;361
ES0031405997616001GX; 27/02/2024 02:00:00;2;330;0;13;0;330
ES0031405997616001GX; 27/02/2024 03:00:00;3;317;0;11;0;317
ES0031405997616001GX; 27/02/2024 04:00:00;4;316;0;9;0;316
ES0031405997616001GX; 27/02/2024 05:00:00;5;331;0;9;1;331
ES0031405997616001GX; 27/02/2024 06:00:00;6;373;0;22;0;373
ES0031405997616001GX; 27/02/2024 07:00:00;7;478;0;35;0;478
ES0031405997616001GX; 27/02/2024 08:00:00;8;849;0;184;0;849
ES0031405997616001GX; 27/02/2024 09:00:00;9;1094;0;208;0;1094
ES0031405997616001GX; 27/02/2024 10:00:00;10;1168;0;182;0;1168
ES0031405997616001GX; 27/02/2024 11:00:00;11;1304;0;220;0;1304
ES0031405997616001GX; 27/02/2024 12:00:00;12;1287;0;206;0;1287
ES0031405997616001GX; 27/02/2024 13:00:00;13;1242;0;204;0;1242
ES0031405997616001GX; 27/02/2024 14:00:00;14;1237;0;193;0;1237
ES0031405997616001GX; 27/02/2024 15:00:00;15;1188;0;173;0;1188
ES0031405997616001GX; 27/02/2024 16:00:00;16;1173;0;169;0;1173
ES0031405997616001GX; 27/02/2024 17:00:00;17;1174;0;170;0;1174
ES0031405997616001GX; 27/02/2024 18:00:00;18;1091;0;142;0;1091
ES0031405997616001GX; 27/02/2024 19:00:00;19;1047;0;153;0;1047
ES0031405997616001GX; 27/02/2024 20:00:00;20;929;0;146;0;929
ES0031405997616001GX; 27/02/2024 21:00:00;21;865;0;154;0;865
ES0031405997616001GX; 27/02/2024 22:00:00;22;499;0;28;0;499
ES0031405997616001GX; 27/02/2024 23:00:00;23;410;0;30;0;410
ES0031405997616001GX; 27/02/2024 24:00:00;24;402;0;30;0;402
ES0031405997616001GX; 28/02/2024 01:00:00;1;365;0;19;0;365
ES0031405997616001GX; 28/02/2024 02:00:00;2;327;0;13;0;327
ES0031405997616001GX; 28/02/2024 03:00:00;3;322;0;12;0;322
ES0031405997616001GX; 28/02/2024 04:00:00;4;323;0;11;0;323
ES0031405997616001GX; 28/02/2024 05:00:00;5;330;0;9;1;330
ES0031405997616001GX; 28/02/2024 06:00:00;6;367;0;20;0;367
ES0031405997616001GX; 28/02/2024 07:00:00;7;475;0;38;0;475
ES0031405997616001GX; 28/02/2024 08:00:00;8;810;0;162;0;810
ES0031405997616001GX; 28/02/2024 09:00:00;9;1022;0;178;0;1022
ES0031405997616001GX; 28/02/2024 10:00:00;10;1115;0;166;0;1115
ES0031405997616001GX; 28/02/2024 11:00:00;11;1194;0;170;0;1194
ES0031405997616001GX; 28/02/2024 12:00:00;12;1172;0;162;0;1172
ES0031405997616001GX; 28/02/2024 13:00:00;13;1130;0;150;0;1130
ES0031405997616001GX; 28/02/2024 14:00:00;14;1117;0;166;0;1117
ES0031405997616001GX; 28/02/2024 15:00:00;15;1056;0;137;0;1056
ES0031405997616001GX; 28/02/2024 16:00:00;16;1080;0;145;0;1080
ES0031405997616001GX; 28/02/2024 17:00:00;17;1035;0;123;0;1035
ES0031405997616001GX; 28/02/2024 18:00:00;18;979;0;120;0;979
ES0031405997616001GX; 28/02/2024 19:00:00;19;934;0;131;0;934
ES0031405997616001GX; 28/02/2024 20:00:00;20;839;0;117;0;839
ES0031405997616001GX; 28/02/2024 21:00:00;21;792;0;126;0;792
ES0031405997616001GX; 28/02/2024 22:00:00;22;463;0;15;0;463
ES0031405997616001GX; 28/02/2024 23:00:00;23;381;0;16;0;381
ES0031405997616001GX; 28/02/2024 24:00:00;24;375;0;15;0;375
ES0031405997616001GX; 29/02/2024 01:00:00;1;359;0;8;1;359
ES0031405997616001GX; 29/02/2024 02:00:00;2;316;0;3;1;316
ES0031405997616001GX; 29/02/2024 03:00:00;3;312;0;3;1;312
ES0031405997616001GX; 29/02/2024 04:00:00;4;309;0;1;2;309
ES0031405997616001GX; 29/02/2024 05:00:00;5;317;0;4;3;317
ES0031405997616001GX; 29/02/2024 06:00:00;6;372;0;16;0;372
ES0031405997616001GX; 29/02/2024 07:00:00;7;465;0;30;0;465
ES0031405997616001GX; 29/02/2024 08:00:00;8;828;0;163;0;828
ES0031405997616001GX; 29/02/2024 09:00:00;9;1057;0;186;0;1057
ES0031405997616001GX; 29/02/2024 10:00:00;10;1125;0;165;0;1125
ES0031405997616001GX; 29/02/2024 11:00:00;11;1160;0;147;0;1160
ES0031405997616001GX; 29/02/2024 12:00:00;12;1213;0;177;0;1213
ES0031405997616001GX; 29/02/2024 13:00:00;13;1169;0;160;0;1169
ES0031405997616001GX; 29/02/2024 14:00:00;14;1149;0;158;0;1149
ES0031405997616001GX; 29/02/2024 15:00:00;15;1130;0;158;0;1130
ES0031405997616001GX; 29/02/2024 16:00:00;16;1090;0;146;0;1090
ES0031405997616001GX; 29/02/2024 17:00:00;17;1053;0;132;0;1053
ES0031405997616001GX; 29/02/2024 18:00:00;18;1027;0;151;0;1027
ES0031405997616001GX; 29/02/2024 19:00:00;19;925;0;135;0;925
ES0031405997616001GX; 29/02/2024 20:00:00;20;925;0;152;0;925
ES0031405997616001GX; 29/02/2024 21:00:00;21;753;0;111;0;753
ES0031405997616001GX; 29/02/2024 22:00:00;22;495;0;36;0;495
ES0031405997616001GX; 29/02/2024 23:00:00;23;400;0;28;0;400
ES0031405997616001GX; 29/02/2024 24:00:00;24;389;0;24;0;389
ES0031405997616001GX; 01/03/2024 01:00:00;1;349;0;12;0;349
ES0031405997616001GX; 01/03/2024 02:00:00;2;311;0;11;0;311
ES0031405997616001GX; 01/03/2024 03:00:00;3;310;0;9;1;310
ES0031405997616001GX; 01/03/2024 04:00:00;4;304;0;5;0;304
ES0031405997616001GX; 01/03/2024 05:00:00;5;320;0;7;0;320
ES0031405997616001GX; 01/03/2024 06:00:00;6;351;0;20;0;351
ES0031405997616001GX; 01/03/2024 07:00:00;7;461;0;39;0;461
ES0031405997616001GX; 01/03/2024 08:00:00;8;799;0;156;0;799
ES0031405997616001GX; 01/03/2024 09:00:00;9;980;0;189;0;980
ES0031405997616001GX; 01/03/2024 10:00:00;10;1065;0;172;0;1065
ES0031405997616001GX; 01/03/2024 11:00:00;11;1097;0;156;0;1097
ES0031405997616001GX; 01/03/2024 12:00:00;12;1119;0;169;0;1119
ES0031405997616001GX; 01/03/2024 13:00:00;13;1067;0;143;0;1067
ES0031405997616001GX; 01/03/2024 14:00:00;14;1070;0;155;0;1070
ES0031405997616001GX; 01/03/2024 15:00:00;15;1044;0;165;0;1044
ES0031405997616001GX; 01/03/2024 16:00:00;16;973;0;134;0;973
ES0031405997616001GX; 01/03/2024 17:00:00;17;970;0;137;0;970
ES0031405997616001GX; 01/03/2024 18:00:00;18;890;0;113;0;890
ES0031405997616001GX; 01/03/2024 19:00:00;19;870;0;125;0;870
ES0031405997616001GX; 01/03/2024 20:00:00;20;840;0;136;0;840
ES0031405997616001GX; 01/03/2024 21:00:00;21;737;0;104;0;737
ES0031405997616001GX; 01/03/2024 22:00:00;22;452;0;12;1;452
ES0031405997616001GX; 01/03/2024 23:00:00;23;368;0;17;0;368
ES0031405997616001GX; 01/03/2024 24:00:00;24;361;0;13;0;361
ES0031405997616001GX; 02/03/2024 01:00:00;1;350;0;6;0;350
ES0031405997616001GX; 02/03/2024 02:00:00;2;323;0;11;0;323
ES0031405997616001GX; 02/03/2024 03:00:00;3;324;0;11;0;324
ES0031405997616001GX; 02/03/2024 04:00:00;4;309;0;4;0;309
ES0031405997616001GX; 02/03/2024 05:00:00;5;302;0;2;2;302
ES0031405997616001GX; 02/03/2024 06:00:00;6;319;0;12;0;319
ES0031405997616001GX; 02/03/2024 07:00:00;7;391;0;23;0;391
ES0031405997616001GX; 02/03/2024 08:00:00;8;409;0;36;0;409
ES0031405997616001GX; 02/03/2024 09:00:00;9;452;0;61;0;452
ES0031405997616001GX; 02/03/2024 10:00:00;10;428;0;44;0;428
ES0031405997616001GX; 02/03/2024 11:00:00;11;473;0;59;0;473
ES0031405997616001GX; 02/03/2024 12:00:00;12;478;0;46;0;478
ES0031405997616001GX; 02/03/2024 13:00:00;13;463;0;44;0;463
ES0031405997616001GX; 02/03/2024 14:00:00;14;463;0;49;0;463
ES0031405997616001GX; 02/03/2024 15:00:00;15;455;0;51;0;455
ES0031405997616001GX; 02/03/2024 16:00:00;16;452;0;46;0;452
ES0031405997616001GX; 02/03/2024 17:00:00;17;462;0;52;0;462
ES0031405997616001GX; 02/03/2024 18:00:00;18;469;0;53;0;469
ES0031405997616001GX; 02/03/2024 19:00:00;19;480;0;59;0;480
ES0031405997616001GX; 02/03/2024 20:00:00;20;484;0;66;0;484
ES0031405997616001GX; 02/03/2024 21:00:00;21;481;0;63;0;481
ES0031405997616001GX; 02/03/2024 22:00:00;22;399;0;28;0;399
ES0031405997616001GX; 02/03/2024 23:00:00;23;343;0;5;1;343
ES0031405997616001GX; 02/03/2024 24:00:00;24;341;0;4;2;341
ES0031405997616001GX; 03/03/2024 01:00:00;1;336;0;6;0;336
ES0031405997616001GX; 03/03/2024 02:00:00;2;339;0;5;1;339
ES0031405997616001GX; 03/03/2024 03:00:00;3;336;0;7;0;336
ES0031405997616001GX; 03/03/2024 04:00:00;4;329;0;3;0;329
ES0031405997616001GX; 03/03/2024 05:00:00;5;328;0;3;3;328
ES0031405997616001GX; 03/03/2024 06:00:00;6;343;0;8;0;343
ES0031405997616001GX; 03/03/2024 07:00:00;7;397;0;27;0;397
ES0031405997616001GX; 03/03/2024 08:00:00;8;452;0;54;0;452
ES0031405997616001GX; 03/03/2024 09:00:00;9;476;0;73;0;476
ES0031405997616001GX; 03/03/2024 10:00:00;10;454;0;60;0;454
ES0031405997616001GX; 03/03/2024 11:00:00;11;456;0;57;0;456
ES0031405997616001GX; 03/03/2024 12:00:00;12;456;0;50;0;456
ES0031405997616001GX; 03/03/2024 13:00:00;13;463;0;46;0;463
ES0031405997616001GX; 03/03/2024 14:00:00;14;458;0;48;0;458
ES0031405997616001GX; 03/03/2024 15:00:00;15;464;0;48;0;464
ES0031405997616001GX; 03/03/2024 16:00:00;16;475;0;57;0;475
ES0031405997616001GX; 03/03/2024 17:00:00;17;467;0;49;0;467
ES0031405997616001GX; 03/03/2024 18:00:00;18;474;0;53;0;474
ES0031405997616001GX; 03/03/2024 19:00:00;19;494;0;65;0;494
ES0031405997616001GX; 03/03/2024 20:00:00;20;494;0;57;0;494
ES0031405997616001GX; 03/03/2024 21:00:00;21;490;0;58;0;490
ES0031405997616001GX; 03/03/2024 22:00:00;22;406;0;28;0;406
ES0031405997616001GX; 03/03/2024 23:00:00;23;349;0;5;1;349
ES0031405997616001GX; 03/03/2024 24:00:00;24;352;0;7;1;352
ES0031405997616001GX; 04/03/2024 01:00:00;1;363;0;4;1;363
ES0031405997616001GX; 04/03/2024 02:00:00;2;354;0;5;2;354
ES0031405997616001GX; 04/03/2024 03:00:00;3;350;0;3;1;350
ES0031405997616001GX; 04/03/2024 04:00:00;4;318;0;5;0;318
ES0031405997616001GX; 04/03/2024 05:00:00;5;336;0;7;1;336
ES0031405997616001GX; 04/03/2024 06:00:00;6;353;0;20;0;353
ES0031405997616001GX; 04/03/2024 07:00:00;7;483;0;36;0;483
ES0031405997616001GX; 04/03/2024 08:00:00;8;957;0;191;0;957
ES0031405997616001GX; 04/03/2024 09:00:00;9;1134;0;217;0;1134
ES0031405997616001GX; 04/03/2024 10:00:00;10;1209;0;211;0;1209
ES0031405997616001GX; 04/03/2024 11:00:00;11;1227;0;203;0;1227
ES0031405997616001GX; 04/03/2024 12:00:00;12;1227;0;187;0;1227
ES0031405997616001GX; 04/03/2024 13:00:00;13;1130;0;162;0;1130
ES0031405997616001GX; 04/03/2024 14:00:00;14;1177;0;183;0;1177
ES0031405997616001GX; 04/03/2024 15:00:00;15;1171;0;168;0;1171
ES0031405997616001GX; 04/03/2024 16:00:00;16;1184;0;168;0;1184
ES0031405997616001GX; 04/03/2024 17:00:00;17;1147;0;148;0;1147
ES0031405997616001GX; 04/03/2024 18:00:00;18;1115;0;161;0;1115
ES0031405997616001GX; 04/03/2024 19:00:00;19;1045;0;146;0;1045
ES0031405997616001GX; 04/03/2024 20:00:00;20;964;0;144;0;964
ES0031405997616001GX; 04/03/2024 21:00:00;21;817;0;135;0;817
ES0031405997616001GX; 04/03/2024 22:00:00;22;518;0;39;0;518
ES0031405997616001GX; 04/03/2024 23:00:00;23;403;0;27;0;403
ES0031405997616001GX; 04/03/2024 24:00:00;24;394;0;24;0;394
ES0031405997616001GX; 05/03/2024 01:00:00;1;355;0;11;0;355
ES0031405997616001GX; 05/03/2024 02:00:00;2;352;0;9;0;352
ES0031405997616001GX; 05/03/2024 03:00:00;3;346;0;7;1;346
ES0031405997616001GX; 05/03/2024 04:00:00;4;312;0;7;0;312
ES0031405997616001GX; 05/03/2024 05:00:00;5;325;0;9;0;325
ES0031405997616001GX; 05/03/2024 06:00:00;6;348;0;26;0;348
ES0031405997616001GX; 05/03/2024 07:00:00;7;455;0;32;0;455
ES0031405997616001GX; 05/03/2024 08:00:00;8;812;0;152;0;812
ES0031405997616001GX; 05/03/2024 09:00:00;9;1040;0;177;0;1040
ES0031405997616001GX; 05/03/2024 10:00:00;10;1113;0;160;0;1113
ES0031405997616001GX; 05/03/2024 11:00:00;11;1195;0;177;0;1195
ES0031405997616001GX; 05/03/2024 12:00:00;12;1204;0;175;0;1204
ES0031405997616001GX; 05/03/2024 13:00:00;13;1124;0;152;0;1124
ES0031405997616001GX; 05/03/2024 14:00:00;14;1161;0;165;0;1161
ES0031405997616001GX; 05/03/2024 15:00:00;15;1110;0;145;0;1110
ES0031405997616001GX; 05/03/2024 16:00:00;16;1119;0;149;0;1119
ES0031405997616001GX; 05/03/2024 17:00:00;17;1117;0;137;0;1117
ES0031405997616001GX; 05/03/2024 18:00:00;18;1097;0;143;0;1097
ES0031405997616001GX; 05/03/2024 19:00:00;19;988;0;136;0;988
ES0031405997616001GX; 05/03/2024 20:00:00;20;867;0;116;0;867
ES0031405997616001GX; 05/03/2024 21:00:00;21;783;0;119;0;783
ES0031405997616001GX; 05/03/2024 22:00:00;22;470;0;12;1;470
ES0031405997616001GX; 05/03/2024 23:00:00;23;381;0;15;0;381
ES0031405997616001GX; 05/03/2024 24:00:00;24;369;0;12;0;369
ES0031405997616001GX; 06/03/2024 01:00:00;1;354;0;3;1;354
ES0031405997616001GX; 06/03/2024 02:00:00;2;342;0;1;4;342
ES0031405997616001GX; 06/03/2024 03:00:00;3;341;0;2;4;341
ES0031405997616001GX; 06/03/2024 04:00:00;4;315;0;3;2;315
ES0031405997616001GX; 06/03/2024 05:00:00;5;319;0;3;2;319
ES0031405997616001GX; 06/03/2024 06:00:00;6;347;0;16;0;347
ES0031405997616001GX; 06/03/2024 07:00:00;7;459;0;30;0;459
ES0031405997616001GX; 06/03/2024 08:00:00;8;788;0;149;0;788
ES0031405997616001GX; 06/03/2024 09:00:00;9;1048;0;185;0;1048
ES0031405997616001GX; 06/03/2024 10:00:00;10;1132;0;184;0;1132
ES0031405997616001GX; 06/03/2024 11:00:00;11;1198;0;189;0;1198
ES0031405997616001GX; 06/03/2024 12:00:00;12;1206;0;182;0;1206
ES0031405997616001GX; 06/03/2024 13:00:00;13;1170;0;172;0;1170
ES0031405997616001GX; 06/03/2024 14:00:00;14;1202;0;182;0;1202
ES0031405997616001GX; 06/03/2024 15:00:00;15;1152;0;166;0;1152
ES0031405997616001GX; 06/03/2024 16:00:00;16;1125;0;157;0;1125
ES0031405997616001GX; 06/03/2024 17:00:00;17;1071;0;129;0;1071
ES0031405997616001GX; 06/03/2024 18:00:00;18;1042;0;152;0;1042
ES0031405997616001GX; 06/03/2024 19:00:00;19;957;0;149;0;957
ES0031405997616001GX; 06/03/2024 20:00:00;20;868;0;125;0;868
ES0031405997616001GX; 06/03/2024 21:00:00;21;804;0;114;0;804
ES0031405997616001GX; 06/03/2024 22:00:00;22;489;0;27;0;489
ES0031405997616001GX; 06/03/2024 23:00:00;23;394;0;20;0;394
ES0031405997616001GX; 06/03/2024 24:00:00;24;382;0;15;0;382
ES0031405997616001GX; 07/03/2024 01:00:00;1;343;0;4;1;343
ES0031405997616001GX; 07/03/2024 02:00:00;2;339;0;2;3;339
ES0031405997616001GX; 07/03/2024 03:00:00;3;334;0;1;2;334
ES0031405997616001GX; 07/03/2024 04:00:00;4;309;0;4;2;309
ES0031405997616001GX; 07/03/2024 05:00:00;5;313;0;5;1;313
ES0031405997616001GX; 07/03/2024 06:00:00;6;347;0;16;0;347
ES0031405997616001GX; 07/03/2024 07:00:00;7;445;0;26;0;445
ES0031405997616001GX; 07/03/2024 08:00:00;8;760;0;138;0;760
ES0031405997616001GX; 07/03/2024 09:00:00;9;1020;0;174;0;1020
ES0031405997616001GX; 07/03/2024 10:00:00;10;1153;0;181;0;1153
ES0031405997616001GX; 07/03/2024 11:00:00;11;1131;0;168;0;1131
ES0031405997616001GX; 07/03/2024 12:00:00;12;1156;0;172;0;1156
ES0031405997616001GX; 07/03/2024 13:00:00;13;1142;0;181;0;1142
ES0031405997616001GX; 07/03/2024 14:00:00;14;1116;0;153;0;1116
ES0031405997616001GX; 07/03/2024 15:00:00;15;1136;0;172;0;1136
ES0031405997616001GX; 07/03/2024 16:00:00;16;1103;0;176;0;1103
ES0031405997616001GX; 07/03/2024 17:00:00;17;1076;0;150;0;1076
ES0031405997616001GX; 07/03/2024 18:00:00;18;1050;0;162;0;1050
ES0031405997616001GX; 07/03/2024 19:00:00;19;942;0;142;0;942
ES0031405997616001GX; 07/03/2024 20:00:00;20;890;0;143;0;890
ES0031405997616001GX; 07/03/2024 21:00:00;21;748;0;118;0;748
ES0031405997616001GX; 07/03/2024 22:00:00;22;474;0;34;0;474
ES0031405997616001GX; 07/03/2024 23:00:00;23;375;0;17;0;375
ES0031405997616001GX; 07/03/2024 24:00:00;24;374;0;20;0;374
ES0031405997616001GX; 08/03/2024 01:00:00;1;352;0;6;0;352
ES0031405997616001GX; 08/03/2024 02:00:00;2;341;0;4;1;341
ES0031405997616001GX; 08/03/2024 03:00:00;3;340;0;3;1;340
ES0031405997616001GX; 08/03/2024 04:00:00;4;315;0;7;1;315
ES0031405997616001GX; 08/03/2024 05:00:00;5;319;0;7;0;319
ES0031405997616001GX; 08/03/2024 06:00:00;6;360;0;19;0;360
ES0031405997616001GX; 08/03/2024 07:00:00;7;460;0;34;0;460
ES0031405997616001GX; 08/03/2024 08:00:00;8;781;0;160;0;781
ES0031405997616001GX; 08/03/2024 09:00:00;9;957;0;170;0;957
ES0031405997616001GX; 08/03/2024 10:00:00;10;981;0;134;0;981
ES0031405997616001GX; 08/03/2024 11:00:00;11;1052;0;173;0;1052
ES0031405997616001GX; 08/03/2024 12:00:00;12;1060;0;159;0;1060
ES0031405997616001GX; 08/03/2024 13:00:00;13;1054;0;167;0;1054
ES0031405997616001GX; 08/03/2024 14:00:00;14;1019;0;159;0;1019
ES0031405997616001GX; 08/03/2024 15:00:00;15;1020;0;174;0;1020
ES0031405997616001GX; 08/03/2024 16:00:00;16;943;0;151;0;943
ES0031405997616001GX; 08/03/2024 17:00:00;17;947;0;162;0;947
ES0031405997616001GX; 08/03/2024 18:00:00;18;892;0;131;0;892
ES0031405997616001GX; 08/03/2024 19:00:00;19;849;0;135;0;849
ES0031405997616001GX; 08/03/2024 20:00:00;20;807;0;123;0;807
ES0031405997616001GX; 08/03/2024 21:00:00;21;763;0;109;0;763
ES0031405997616001GX; 08/03/2024 22:00:00;22;478;0;24;0;478
ES0031405997616001GX; 08/03/2024 23:00:00;23;388;0;15;0;388
ES0031405997616001GX; 08/03/2024 24:00:00;24;387;0;21;0;387
ES0031405997616001GX; 09/03/2024 01:00:00;1;348;0;6;1;348
ES0031405997616001GX; 09/03/2024 02:00:00;2;335;0;3;2;335
ES0031405997616001GX; 09/03/2024 03:00:00;3;331;0;3;2;331
ES0031405997616001GX; 09/03/2024 04:00:00;4;305;0;3;1;305
ES0031405997616001GX; 09/03/2024 05:00:00;5;299;0;3;2;299
ES0031405997616001GX; 09/03/2024 06:00:00;6;317;0;13;0;317
ES0031405997616001GX; 09/03/2024 07:00:00;7;386;0;29;0;386
ES0031405997616001GX; 09/03/2024 08:00:00;8;423;0;46;0;423
ES0031405997616001GX; 09/03/2024 09:00:00;9;566;0;70;0;566
ES0031405997616001GX; 09/03/2024 10:00:00;10;560;0;59;0;560
ES0031405997616001GX; 09/03/2024 11:00:00;11;584;0;65;0;584
ES0031405997616001GX; 09/03/2024 12:00:00;12;591;0;59;0;591
ES0031405997616001GX; 09/03/2024 13:00:00;13;592;0;62;0;592
ES0031405997616001GX; 09/03/2024 14:00:00;14;604;0;69;0;604
ES0031405997616001GX; 09/03/2024 15:00:00;15;590;0;73;0;590
ES0031405997616001GX; 09/03/2024 16:00:00;16;530;0;75;0;530
ES0031405997616001GX; 09/03/2024 17:00:00;17;538;0;85;0;538
ES0031405997616001GX; 09/03/2024 18:00:00;18;514;0;72;0;514
ES0031405997616001GX; 09/03/2024 19:00:00;19;505;0;64;0;505
ES0031405997616001GX; 09/03/2024 20:00:00;20;499;0;61;0;499
ES0031405997616001GX; 09/03/2024 21:00:00;21;502;0;68;0;502
ES0031405997616001GX; 09/03/2024 22:00:00;22;408;0;23;0;408
ES0031405997616001GX; 09/03/2024 23:00:00;23;338;0;2;5;338
ES0031405997616001GX; 09/03/2024 24:00:00;24;342;0;2;4;342
ES0031405997616001GX; 10/03/2024 01:00:00;1;350;0;2;3;350
ES0031405997616001GX; 10/03/2024 02:00:00;2;348;0;2;3;348
ES0031405997616001GX; 10/03/2024 03:00:00;3;349;0;3;4;349
ES0031405997616001GX; 10/03/2024 04:00:00;4;319;0;3;2;319
ES0031405997616001GX; 10/03/2024 05:00:00;5;317;0;3;3;317
ES0031405997616001GX; 10/03/2024 06:00:00;6;326;0;9;1;326
ES0031405997616001GX; 10/03/2024 07:00:00;7;404;0;18;0;404
ES0031405997616001GX; 10/03/2024 08:00:00;8;454;0;40;0;454
ES0031405997616001GX; 10/03/2024 09:00:00;9;475;0;63;0;475
ES0031405997616001GX; 10/03/2024 10:00:00;10;456;0;51;0;456
ES0031405997616001GX; 10/03/2024 11:00:00;11;474;0;59;0;474
ES0031405997616001GX; 10/03/2024 12:00:00;12;484;0;62;0;484
ES0031405997616001GX; 10/03/2024 13:00:00;13;472;0;55;0;472
ES0031405997616001GX; 10/03/2024 14:00:00;14;468;0;46;0;468
ES0031405997616001GX; 10/03/2024 15:00:00;15;473;0;46;0;473
ES0031405997616001GX; 10/03/2024 16:00:00;16;485;0;61;0;485
ES0031405997616001GX; 10/03/2024 17:00:00;17;472;0;50;0;472
ES0031405997616001GX; 10/03/2024 18:00:00;18;502;0;68;0;502
ES0031405997616001GX; 10/03/2024 19:00:00;19;489;0;59;0;489
ES0031405997616001GX; 10/03/2024 20:00:00;20;498;0;60;0;498
ES0031405997616001GX; 10/03/2024 21:00:00;21;496;0;65;0;496
ES0031405997616001GX; 10/03/2024 22:00:00;22;408;0;22;0;408
ES0031405997616001GX; 10/03/2024 23:00:00;23;345;0;1;6;345
ES0031405997616001GX; 10/03/2024 24:00:00;24;348;0;1;4;348
ES0031405997616001GX; 11/03/2024 01:00:00;1;340;0;1;5;340
ES0031405997616001GX; 11/03/2024 02:00:00;2;341;0;1;5;341
ES0031405997616001GX; 11/03/2024 03:00:00;3;336;0;1;4;336
ES0031405997616001GX; 11/03/2024 04:00:00;4;316;0;1;3;316
ES0031405997616001GX; 11/03/2024 05:00:00;5;320;0;2;2;320
ES0031405997616001GX; 11/03/2024 06:00:00;6;353;0;13;0;353
ES0031405997616001GX; 11/03/2024 07:00:00;7;449;0;23;0;449
ES0031405997616001GX; 11/03/2024 08:00:00;8;871;0;180;0;871
ES0031405997616001GX; 11/03/2024 09:00:00;9;996;0;201;0;996
ES0031405997616001GX; 11/03/2024 10:00:00;10;1032;0;185;0;1032
ES0031405997616001GX; 11/03/2024 11:00:00;11;1028;0;177;0;1028
ES0031405997616001GX; 11/03/2024 12:00:00;12;1016;0;164;0;1016
ES0031405997616001GX; 11/03/2024 13:00:00;13;1028;0;170;0;1028
ES0031405997616001GX; 11/03/2024 14:00:00;14;1005;0;154;0;1005
ES0031405997616001GX; 11/03/2024 15:00:00;15;1013;0;166;0;1013
ES0031405997616001GX; 11/03/2024 16:00:00;16;979;0;158;0;979
ES0031405997616001GX; 11/03/2024 17:00:00;17;964;0;132;0;964
ES0031405997616001GX; 11/03/2024 18:00:00;18;927;0;133;0;927
ES0031405997616001GX; 11/03/2024 19:00:00;19;852;0;132;0;852
ES0031405997616001GX; 11/03/2024 20:00:00;20;808;0;123;0;808
ES0031405997616001GX; 11/03/2024 21:00:00;21;782;0;127;0;782
ES0031405997616001GX; 11/03/2024 22:00:00;22;467;0;18;1;467
ES0031405997616001GX; 11/03/2024 23:00:00;23;384;0;18;0;384
ES0031405997616001GX; 11/03/2024 24:00:00;24;382;0;19;0;382
ES0031405997616001GX; 12/03/2024 01:00:00;1;362;0;6;1;362
ES0031405997616001GX; 12/03/2024 02:00:00;2;352;0;4;2;352
ES0031405997616001GX; 12/03/2024 03:00:00;3;351;0;3;3;351
ES0031405997616001GX; 12/03/2024 04:00:00;4;316;0;1;4;316
ES0031405997616001GX; 12/03/2024 05:00:00;5;311;0;1;3;311
ES0031405997616001GX; 12/03/2024 06:00:00;6;365;0;10;1;365
ES0031405997616001GX; 12/03/2024 07:00:00;7;471;0;30;0;471
ES0031405997616001GX; 12/03/2024 08:00:00;8;796;0;153;0;796
ES0031405997616001GX; 12/03/2024 09:00:00;9;950;0;199;0;950
ES0031405997616001GX; 12/03/2024 10:00:00;10;1017;0;181;0;1017
ES0031405997616001GX; 12/03/2024 11:00:00;11;1051;0;179;0;1051
ES0031405997616001GX; 12/03/2024 12:00:00;12;1034;0;160;0;1034
ES0031405997616001GX; 12/03/2024 13:00:00;13;1013;0;171;0;1013
ES0031405997616001GX; 12/03/2024 14:00:00;14;1006;0;156;0;1006
ES0031405997616001GX; 12/03/2024 15:00:00;15;1009;0;162;0;1009
ES0031405997616001GX; 12/03/2024 16:00:00;16;974;0;160;0;974
ES0031405997616001GX; 12/03/2024 17:00:00;17;1032;0;179;0;1032
ES0031405997616001GX; 12/03/2024 18:00:00;18;952;0;146;0;952
ES0031405997616001GX; 12/03/2024 19:00:00;19;901;0;155;0;901
ES0031405997616001GX; 12/03/2024 20:00:00;20;867;0;147;0;867
ES0031405997616001GX; 12/03/2024 21:00:00;21;802;0;130;0;802
