CUPS;Fecha y hora de la medida;Periodo;Medida de la magnitud Activa Entrante (neta);Medida de la magnitud activa saliente (neta);Medida de la magnitud Reactiva Inductiva;Medida de la magnitud Reactiva Capacitiva;Potencia maxima demandada
ES0031405997616001GX;11/02/2024 07:30:00;8;95;0;6;0;380
ES0031405997616001GX;11/02/2024 07:45:00;8;97;0;6;0;388
ES0031405997616001GX;11/02/2024 08:00:00;8;119;0;25;0;476
ES0031405997616001GX;11/02/2024 08:15:00;9;119;0;21;0;476
ES0031405997616001GX;11/02/2024 08:30:00;9;119;0;20;0;476
ES0031405997616001GX;11/02/2024 08:45:00;9;115;0;17;0;460
ES0031405997616001GX;11/02/2024 09:00:00;9;112;0;15;0;448
ES0031405997616001GX;11/02/2024 09:15:00;10;107;0;11;0;428
ES0031405997616001GX;11/02/2024 09:30:00;10;111;0;16;0;444
ES0031405997616001GX;11/02/2024 09:45:00;10;112;0;15;0;448
ES0031405997616001GX;11/02/2024 10:00:00;10;110;0;14;0;440
ES0031405997616001GX;11/02/2024 10:15:00;11;111;0;14;0;444
ES0031405997616001GX;11/02/2024 10:30:00;11;115;0;16;0;460
ES0031405997616001GX;11/02/2024 10:45:00;11;107;0;11;0;428
ES0031405997616001GX;11/02/2024 11:00:00;11;113;0;15;0;452
ES0031405997616001GX;11/02/2024 11:15:00;12;111;0;13;0;444
ES0031405997616001GX;11/02/2024 11:30:00;12;116;0;17;0;464
ES0031405997616001GX;11/02/2024 11:45:00;12;109;0;12;0;436
ES0031405997616001GX;11/02/2024 12:00:00;12;115;0;16;0;460
ES0031405997616001GX;11/02/2024 12:15:00;13;117;0;15;0;468
ES0031405997616001GX;11/02/2024 12:30:00;13;110;0;14;0;440
ES0031405997616001GX;11/02/2024 12:45:00;13;114;0;15;0;456
ES0031405997616001GX;11/02/2024 13:00:00;13;113;0;14;0;452
ES0031405997616001GX;11/02/2024 13:15:00;14;112;0;14;0;448
ES0031405997616001GX;11/02/2024 13:30:00;14;111;0;12;0;444
ES0031405997616001GX;11/02/2024 13:45:00;14;111;0;13;0;444
ES0031405997616001GX;11/02/2024 14:00:00;14;110;0;11;0;440
ES0031405997616001GX;11/02/2024 14:15:00;15;112;0;13;0;448
ES0031405997616001GX;11/02/2024 14:30:00;15;109;0;12;0;436
ES0031405997616001GX;11/02/2024 14:45:00;15;109;0;11;0;436
ES0031405997616001GX;11/02/2024 15:00:00;15;112;0;14;0;448
ES0031405997616001GX;11/02/2024 15:15:00;16;115;0;15;0;460
ES0031405997616001GX;11/02/2024 15:30:00;16;110;0;12;0;440
ES0031405997616001GX;11/02/2024 15:45:00;16;112;0;13;0;448
ES0031405997616001GX;11/02/2024 16:00:00;16;111;0;12;0;444
ES0031405997616001GX;11/02/2024 16:15:00;17;110;0;12;0;440
ES0031405997616001GX;11/02/2024 16:30:00;17;111;0;11;0;444
ES0031405997616001GX;11/02/2024 16:45:00;17;112;0;12;0;448
ES0031405997616001GX;11/02/2024 17:00:00;17;115;0;16;0;460
ES0031405997616001GX;11/02/2024 17:15:00;18;112;0;13;0;448
ES0031405997616001GX;11/02/2024 17:30:00;18;111;0;12;0;444
ES0031405997616001GX;11/02/2024 17:45:00;18;110;0;11;0;440
ES0031405997616001GX;11/02/2024 18:00:00;18;117;0;15;0;468
ES0031405997616001GX;11/02/2024 18:15:00;19;113;0;12;0;452
ES0031405997616001GX;11/02/2024 18:30:00;19;119;0;16;0;476
ES0031405997616001GX;11/02/2024 18:45:00;19;120;0;15;0;480
ES0031405997616001GX;11/02/2024 19:00:00;19;121;0;16;0;484
ES0031405997616001GX;11/02/2024 19:15:00;20;119;0;13;0;476
ES0031405997616001GX;11/02/2024 19:30:00;20;117;0;15;0;468
ES0031405997616001GX;11/02/2024 19:45:00;20;118;0;13;0;472
ES0031405997616001GX;11/02/2024 20:00:00;20;119;0;14;0;476
ES0031405997616001GX;11/02/2024 20:15:00;21;122;0;17;0;488
ES0031405997616001GX;11/02/2024 20:30:00;21;119;0;15;0;476
ES0031405997616001GX;11/02/2024 20:45:00;21;120;0;17;0;480
ES0031405997616001GX;11/02/2024 21:00:00;21;115;0;14;0;460
ES0031405997616001GX;11/02/2024 21:15:00;22;103;0;8;0;412
ES0031405997616001GX;11/02/2024 21:30:00;22;89;0;5;0;356
ES0031405997616001GX;11/02/2024 21:45:00;22;86;0;6;0;344
ES0031405997616001GX;11/02/2024 22:00:00;22;86;0;6;0;344
ES0031405997616001GX;11/02/2024 22:15:00;23;75;0;0;0;300
ES0031405997616001GX;11/02/2024 22:30:00;23;75;0;1;0;300
ES0031405997616001GX;11/02/2024 22:45:00;23;74;0;0;0;296
ES0031405997616001GX;11/02/2024 23:00:00;23;74;0;0;0;296
ES0031405997616001GX;11/02/2024 23:15:00;24;75;0;0;0;300
ES0031405997616001GX;11/02/2024 23:30:00;24;75;0;1;0;300
ES0031405997616001GX;11/02/2024 23:45:00;24;76;0;0;0;304
ES0031405997616001GX;12/02/2024 00:00:00;24;76;0;1;0;304
ES0031405997616001GX;12/02/2024 00:15:00;1;73;0;1;0;292
ES0031405997616001GX;12/02/2024 00:30:00;1;73;0;0;0;292
ES0031405997616001GX;12/02/2024 00:45:00;1;73;0;1;0;292
ES0031405997616001GX;12/02/2024 01:00:00;1;73;0;0;0;292
ES0031405997616001GX;12/02/2024 01:15:00;2;74;0;1;0;296
ES0031405997616001GX;12/02/2024 01:30:00;2;72;0;0;0;288
ES0031405997616001GX;12/02/2024 01:45:00;2;72;0;1;0;288
ES0031405997616001GX;12/02/2024 02:00:00;2;72;0;0;0;288
ES0031405997616001GX;12/02/2024 02:15:00;3;73;0;0;0;292
ES0031405997616001GX;12/02/2024 02:30:00;3;71;0;0;0;284
ES0031405997616001GX;12/02/2024 02:45:00;3;73;0;1;0;292
ES0031405997616001GX;12/02/2024 03:00:00;3;71;0;0;0;284
ES0031405997616001GX;12/02/2024 03:15:00;4;73;0;1;0;292
ES0031405997616001GX;12/02/2024 03:30:00;4;72;0;1;0;288
ES0031405997616001GX;12/02/2024 03:45:00;4;72;0;0;0;288
ES0031405997616001GX;12/02/2024 04:00:00;4;72;0;0;0;288
ES0031405997616001GX;12/02/2024 04:15:00;5;72;0;0;0;288
ES0031405997616001GX;12/02/2024 04:30:00;5;72;0;1;0;288
ES0031405997616001GX;12/02/2024 04:45:00;5;77;0;2;0;308
ES0031405997616001GX;12/02/2024 05:00:00;5;83;0;2;0;332
ES0031405997616001GX;12/02/2024 05:15:00;6;80;0;3;0;320
ES0031405997616001GX;12/02/2024 05:30:00;6;79;0;3;0;316
ES0031405997616001GX;12/02/2024 05:45:00;6;88;0;5;0;352
ES0031405997616001GX;12/02/2024 06:00:00;6;94;0;5;0;376
ES0031405997616001GX;12/02/2024 06:15:00;7;106;0;7;0;424
ES0031405997616001GX;12/02/2024 06:30:00;7;114;0;8;0;456
ES0031405997616001GX;12/02/2024 06:45:00;7;113;0;7;0;452
ES0031405997616001GX;12/02/2024 07:00:00;7;116;0;8;0;464
ES0031405997616001GX;12/02/2024 07:15:00;8;168;0;27;0;672
ES0031405997616001GX;12/02/2024 07:30:00;8;221;0;47;0;884
ES0031405997616001GX;12/02/2024 07:45:00;8;236;0;45;0;944
ES0031405997616001GX;12/02/2024 08:00:00;8;258;0;56;0;1032
ES0031405997616001GX;12/02/2024 08:15:00;9;268;0;59;0;1072
ES0031405997616001GX;12/02/2024 08:30:00;9;282;0;57;0;1128
ES0031405997616001GX;12/02/2024 08:45:00;9;283;0;54;0;1132
ES0031405997616001GX;12/02/2024 09:00:00;9;285;0;57;0;1140
ES0031405997616001GX;12/02/2024 09:15:00;10;288;0;58;0;1152
ES0031405997616001GX;12/02/2024 09:30:00;10;290;0;52;0;1160
ES0031405997616001GX;12/02/2024 09:45:00;10;285;0;50;0;1140
ES0031405997616001GX;12/02/2024 10:00:00;10;290;0;50;0;1160
ES0031405997616001GX;12/02/2024 10:15:00;11;289;0;46;0;1156
ES0031405997616001GX;12/02/2024 10:30:00;11;292;0;51;0;1168
ES0031405997616001GX;12/02/2024 10:45:00;11;302;0;54;0;1208
ES0031405997616001GX;12/02/2024 11:00:00;11;295;0;50;0;1180
ES0031405997616001GX;12/02/2024 11:15:00;12;301;0;47;0;1204
ES0031405997616001GX;12/02/2024 11:30:00;12;302;0;51;0;1208
ES0031405997616001GX;12/02/2024 11:45:00;12;306;0;51;0;1224
ES0031405997616001GX;12/02/2024 12:00:00;12;284;0;47;0;1136
ES0031405997616001GX;12/02/2024 12:15:00;13;280;0;45;0;1120
ES0031405997616001GX;12/02/2024 12:30:00;13;289;0;46;0;1156
ES0031405997616001GX;12/02/2024 12:45:00;13;286;0;47;0;1144
ES0031405997616001GX;12/02/2024 13:00:00;13;276;0;44;0;1104
ES0031405997616001GX;12/02/2024 13:15:00;14;276;0;47;0;1104
ES0031405997616001GX;12/02/2024 13:30:00;14;287;0;48;0;1148
ES0031405997616001GX;12/02/2024 13:45:00;14;288;0;51;0;1152
ES0031405997616001GX;12/02/2024 14:00:00;14;284;0;46;0;1136
ES0031405997616001GX;12/02/2024 14:15:00;15;270;0;37;0;1080
ES0031405997616001GX;12/02/2024 14:30:00;15;279;0;45;0;1116
ES0031405997616001GX;12/02/2024 14:45:00;15;280;0;47;0;1120
ES0031405997616001GX;12/02/2024 15:00:00;15;280;0;49;0;1120
ES0031405997616001GX;12/02/2024 15:15:00;16;276;0;48;0;1104
ES0031405997616001GX;12/02/2024 15:30:00;16;277;0;48;0;1108
ES0031405997616001GX;12/02/2024 15:45:00;16;275;0;45;0;1100
ES0031405997616001GX;12/02/2024 16:00:00;16;259;0;35;0;1036
ES0031405997616001GX;12/02/2024 16:15:00;17;256;0;34;0;1024
ES0031405997616001GX;12/02/2024 16:30:00;17;276;0;45;0;1104
ES0031405997616001GX;12/02/2024 16:45:00;17;281;0;49;0;1124
ES0031405997616001GX;12/02/2024 17:00:00;17;277;0;48;0;1108
ES0031405997616001GX;12/02/2024 17:15:00;18;276;0;44;0;1104
ES0031405997616001GX;12/02/2024 17:30:00;18;266;0;44;0;1064
ES0031405997616001GX;12/02/2024 17:45:00;18;255;0;40;0;1020
ES0031405997616001GX;12/02/2024 18:00:00;18;244;0;37;0;976
ES0031405997616001GX;12/02/2024 18:15:00;19;238;0;35;0;952
ES0031405997616001GX;12/02/2024 18:30:00;19;253;0;44;0;1012
ES0031405997616001GX;12/02/2024 18:45:00;19;247;0;45;0;988
ES0031405997616001GX;12/02/2024 19:00:00;19;239;0;45;0;956
ES0031405997616001GX;12/02/2024 19:15:00;20;247;0;44;0;988
ES0031405997616001GX;12/02/2024 19:30:00;20;230;0;41;0;920
ES0031405997616001GX;12/02/2024 19:45:00;20;211;0;35;0;844
ES0031405997616001GX;12/02/2024 20:00:00;20;196;0;29;0;784
ES0031405997616001GX;12/02/2024 20:15:00;21;194;0;30;0;776
ES0031405997616001GX;12/02/2024 20:30:00;21;191;0;31;0;764
ES0031405997616001GX;12/02/2024 20:45:00;21;200;0;30;0;800
ES0031405997616001GX;12/02/2024 21:00:00;21;195;0;27;0;780
ES0031405997616001GX;12/02/2024 21:15:00;22;134;0;4;0;536
ES0031405997616001GX;12/02/2024 21:30:00;22;114;0;9;0;456
ES0031405997616001GX;12/02/2024 21:45:00;22;107;0;10;0;428
ES0031405997616001GX;12/02/2024 22:00:00;22;106;0;11;0;424
ES0031405997616001GX;12/02/2024 22:15:00;23;97;0;3;0;388
ES0031405997616001GX;12/02/2024 22:30:00;23;95;0;2;0;380
ES0031405997616001GX;12/02/2024 22:45:00;23;96;0;3;0;384
ES0031405997616001GX;12/02/2024 23:00:00;23;93;0;2;0;372
ES0031405997616001GX;12/02/2024 23:15:00;24;93;0;2;0;372
ES0031405997616001GX;12/02/2024 23:30:00;24;93;0;2;0;372
ES0031405997616001GX;12/02/2024 23:45:00;24;91;0;1;0;364
ES0031405997616001GX;13/02/2024 00:00:00;24;91;0;2;0;364
ES0031405997616001GX;13/02/2024 00:15:00;1;88;0;1;0;352
ES0031405997616001GX;13/02/2024 00:30:00;1;85;0;0;0;340
ES0031405997616001GX;13/02/2024 00:45:00;1;86;0;1;0;344
ES0031405997616001GX;13/02/2024 01:00:00;1;86;0;0;0;344
ES0031405997616001GX;13/02/2024 01:15:00;2;82;0;1;0;328
ES0031405997616001GX;13/02/2024 01:30:00;2;76;0;0;0;304
ES0031405997616001GX;13/02/2024 01:45:00;2;76;0;0;0;304
ES0031405997616001GX;13/02/2024 02:00:00;2;76;0;0;0;304
ES0031405997616001GX;13/02/2024 02:15:00;3;77;0;0;0;308
ES0031405997616001GX;13/02/2024 02:30:00;3;76;0;0;0;304
ES0031405997616001GX;13/02/2024 02:45:00;3;76;0;0;0;304
ES0031405997616001GX;13/02/2024 03:00:00;3;75;0;0;0;300
ES0031405997616001GX;13/02/2024 03:15:00;4;76;0;0;0;304
ES0031405997616001GX;13/02/2024 03:30:00;4;75;0;0;0;300
ES0031405997616001GX;13/02/2024 03:45:00;4;76;0;0;0;304
ES0031405997616001GX;13/02/2024 04:00:00;4;77;0;0;0;308
ES0031405997616001GX;13/02/2024 04:15:00;5;74;0;0;0;296
ES0031405997616001GX;13/02/2024 04:30:00;5;75;0;0;0;300
ES0031405997616001GX;13/02/2024 04:45:00;5;82;0;0;0;328
ES0031405997616001GX;13/02/2024 05:00:00;5;83;0;0;0;332
ES0031405997616001GX;13/02/2024 05:15:00;6;84;0;2;0;336
ES0031405997616001GX;13/02/2024 05:30:00;6;83;0;1;0;332
ES0031405997616001GX;13/02/2024 05:45:00;6;89;0;3;0;356
ES0031405997616001GX;13/02/2024 06:00:00;6;96;0;2;0;384
ES0031405997616001GX;13/02/2024 06:15:00;7;111;0;6;0;444
ES0031405997616001GX;13/02/2024 06:30:00;7;111;0;4;0;444
ES0031405997616001GX;13/02/2024 06:45:00;7;115;0;5;0;460
ES0031405997616001GX;13/02/2024 07:00:00;7;115;0;5;0;460
ES0031405997616001GX;13/02/2024 07:15:00;8;161;0;28;0;644
ES0031405997616001GX;13/02/2024 07:30:00;8;191;0;43;0;764
ES0031405997616001GX;13/02/2024 07:45:00;8;205;0;35;0;820
ES0031405997616001GX;13/02/2024 08:00:00;8;227;0;52;0;908
ES0031405997616001GX;13/02/2024 08:15:00;9;267;0;52;0;1068
ES0031405997616001GX;13/02/2024 08:30:00;9;274;0;51;0;1096
ES0031405997616001GX;13/02/2024 08:45:00;9;278;0;49;0;1112
ES0031405997616001GX;13/02/2024 09:00:00;9;283;0;50;0;1132
ES0031405997616001GX;13/02/2024 09:15:00;10;282;0;47;0;1128
ES0031405997616001GX;13/02/2024 09:30:00;10;284;0;45;0;1136
ES0031405997616001GX;13/02/2024 09:45:00;10;295;0;51;0;1180
ES0031405997616001GX;13/02/2024 10:00:00;10;292;0;48;0;1168
ES0031405997616001GX;13/02/2024 10:15:00;11;299;0;50;0;1196
ES0031405997616001GX;13/02/2024 10:30:00;11;297;0;47;0;1188
ES0031405997616001GX;13/02/2024 10:45:00;11;297;0;50;0;1188
ES0031405997616001GX;13/02/2024 11:00:00;11;300;0;48;0;1200
ES0031405997616001GX;13/02/2024 11:15:00;12;314;0;52;0;1256
ES0031405997616001GX;13/02/2024 11:30:00;12;315;0;53;0;1260
ES0031405997616001GX;13/02/2024 11:45:00;12;304;0;51;0;1216
ES0031405997616001GX;13/02/2024 12:00:00;12;292;0;48;0;1168
ES0031405997616001GX;13/02/2024 12:15:00;13;304;0;52;0;1216
ES0031405997616001GX;13/02/2024 12:30:00;13;298;0;48;0;1192
ES0031405997616001GX;13/02/2024 12:45:00;13;285;0;41;0;1140
ES0031405997616001GX;13/02/2024 13:00:00;13;283;0;42;0;1132
ES0031405997616001GX;13/02/2024 13:15:00;14;292;0;47;0;1168
ES0031405997616001GX;13/02/2024 13:30:00;14;308;0;53;0;1232
ES0031405997616001GX;13/02/2024 13:45:00;14;303;0;51;0;1212
ES0031405997616001GX;13/02/2024 14:00:00;14;300;0;51;0;1200
ES0031405997616001GX;13/02/2024 14:15:00;15;287;0;45;0;1148
ES0031405997616001GX;13/02/2024 14:30:00;15;276;0;37;0;1104
ES0031405997616001GX;13/02/2024 14:45:00;15;269;0;35;0;1076
ES0031405997616001GX;13/02/2024 15:00:00;15;268;0;37;0;1072
ES0031405997616001GX;13/02/2024 15:15:00;16;279;0;43;0;1116
ES0031405997616001GX;13/02/2024 15:30:00;16;285;0;45;0;1140
ES0031405997616001GX;13/02/2024 15:45:00;16;291;0;46;0;1164
ES0031405997616001GX;13/02/2024 16:00:00;16;292;0;45;0;1168
ES0031405997616001GX;13/02/2024 16:15:00;17;288;0;44;0;1152
ES0031405997616001GX;13/02/2024 16:30:00;17;268;0;37;0;1072
ES0031405997616001GX;13/02/2024 16:45:00;17;273;0;38;0;1092
ES0031405997616001GX;13/02/2024 17:00:00;17;286;0;45;0;1144
ES0031405997616001GX;13/02/2024 17:15:00;18;286;0;47;0;1144
ES0031405997616001GX;13/02/2024 17:30:00;18;284;0;45;0;1136
ES0031405997616001GX;13/02/2024 17:45:00;18;275;0;40;0;1100
ES0031405997616001GX;13/02/2024 18:00:00;18;255;0;39;0;1020
ES0031405997616001GX;13/02/2024 18:15:00;19;239;0;36;0;956
ES0031405997616001GX;13/02/2024 18:30:00;19;248;0;43;0;992
ES0031405997616001GX;13/02/2024 18:45:00;19;246;0;40;0;984
ES0031405997616001GX;13/02/2024 19:00:00;19;258;0;46;0;1032
ES0031405997616001GX;13/02/2024 19:15:00;20;241;0;44;0;964
ES0031405997616001GX;13/02/2024 19:30:00;20;221;0;36;0;884
ES0031405997616001GX;13/02/2024 19:45:00;20;210;0;31;0;840
ES0031405997616001GX;13/02/2024 20:00:00;20;206;0;30;0;824
ES0031405997616001GX;13/02/2024 20:15:00;21;208;0;45;0;832
ES0031405997616001GX;13/02/2024 20:30:00;21;203;0;43;0;812
ES0031405997616001GX;13/02/2024 20:45:00;21;199;0;42;0;796
ES0031405997616001GX;13/02/2024 21:00:00;21;187;0;35;0;748
ES0031405997616001GX;13/02/2024 21:15:00;22;136;0;12;0;544
ES0031405997616001GX;13/02/2024 21:30:00;22;116;0;5;0;464
ES0031405997616001GX;13/02/2024 21:45:00;22;108;0;3;0;432
ES0031405997616001GX;13/02/2024 22:00:00;22;107;0;4;0;428
ES0031405997616001GX;13/02/2024 22:15:00;23;96;0;1;0;384
ES0031405997616001GX;13/02/2024 22:30:00;23;94;0;1;0;376
ES0031405997616001GX;13/02/2024 22:45:00;23;96;0;1;0;384
ES0031405997616001GX;13/02/2024 23:00:00;23;94;0;0;0;376
ES0031405997616001GX;13/02/2024 23:15:00;24;94;0;1;0;376
ES0031405997616001GX;13/02/2024 23:30:00;24;95;0;0;0;380
ES0031405997616001GX;13/02/2024 23:45:00;24;95;0;2;0;380
ES0031405997616001GX;14/02/2024 00:00:00;24;95;0;0;0;380
ES0031405997616001GX;14/02/2024 00:15:00;1;87;0;0;0;348
ES0031405997616001GX;14/02/2024 00:30:00;1;87;0;1;0;348
ES0031405997616001GX;14/02/2024 00:45:00;1;85;0;0;0;340
ES0031405997616001GX;14/02/2024 01:00:00;1;86;0;0;0;344
ES0031405997616001GX;14/02/2024 01:15:00;2;81;0;0;0;324
ES0031405997616001GX;14/02/2024 01:30:00;2;74;0;0;0;296
ES0031405997616001GX;14/02/2024 01:45:00;2;74;0;0;0;296
ES0031405997616001GX;14/02/2024 02:00:00;2;74;0;0;0;296
ES0031405997616001GX;14/02/2024 02:15:00;3;75;0;0;0;300
ES0031405997616001GX;14/02/2024 02:30:00;3;74;0;0;0;296
ES0031405997616001GX;14/02/2024 02:45:00;3;75;0;0;0;300
ES0031405997616001GX;14/02/2024 03:00:00;3;74;0;0;0;296
ES0031405997616001GX;14/02/2024 03:15:00;4;75;0;0;0;300
ES0031405997616001GX;14/02/2024 03:30:00;4;74;0;0;0;296
ES0031405997616001GX;14/02/2024 03:45:00;4;74;0;0;0;296
ES0031405997616001GX;14/02/2024 04:00:00;4;74;0;0;0;296
ES0031405997616001GX;14/02/2024 04:15:00;5;74;0;0;0;296
ES0031405997616001GX;14/02/2024 04:30:00;5;74;0;0;0;296
ES0031405997616001GX;14/02/2024 04:45:00;5;77;0;0;0;308
ES0031405997616001GX;14/02/2024 05:00:00;5;84;0;0;0;336
ES0031405997616001GX;14/02/2024 05:15:00;6;80;0;0;0;320
ES0031405997616001GX;14/02/2024 05:30:00;6;80;0;0;0;320
ES0031405997616001GX;14/02/2024 05:45:00;6;90;0;3;0;360
ES0031405997616001GX;14/02/2024 06:00:00;6;95;0;2;0;380
ES0031405997616001GX;14/02/2024 06:15:00;7;108;0;5;0;432
ES0031405997616001GX;14/02/2024 06:30:00;7;115;0;4;0;460
ES0031405997616001GX;14/02/2024 06:45:00;7;117;0;5;0;468
ES0031405997616001GX;14/02/2024 07:00:00;7;120;0;5;0;480
ES0031405997616001GX;14/02/2024 07:15:00;8;165;0;28;0;660
ES0031405997616001GX;14/02/2024 07:30:00;8;197;0;38;0;788
ES0031405997616001GX;14/02/2024 07:45:00;8;203;0;34;0;812
ES0031405997616001GX;14/02/2024 08:00:00;8;224;0;41;0;896
ES0031405997616001GX;14/02/2024 08:15:00;9;257;0;55;0;1028
ES0031405997616001GX;14/02/2024 08:30:00;9;266;0;54;0;1064
ES0031405997616001GX;14/02/2024 08:45:00;9;267;0;51;0;1068
ES0031405997616001GX;14/02/2024 09:00:00;9;266;0;49;0;1064
ES0031405997616001GX;14/02/2024 09:15:00;10;271;0;45;0;1084
ES0031405997616001GX;14/02/2024 09:30:00;10;270;0;46;0;1080
ES0031405997616001GX;14/02/2024 09:45:00;10;276;0;47;0;1104
ES0031405997616001GX;14/02/2024 10:00:00;10;266;0;38;0;1064
ES0031405997616001GX;14/02/2024 10:15:00;11;268;0;37;0;1072
ES0031405997616001GX;14/02/2024 10:30:00;11;284;0;45;0;1136
ES0031405997616001GX;14/02/2024 10:45:00;11;285;0;46;0;1140
ES0031405997616001GX;14/02/2024 11:00:00;11;281;0;44;0;1124
ES0031405997616001GX;14/02/2024 11:15:00;12;292;0;47;0;1168
ES0031405997616001GX;14/02/2024 11:30:00;12;284;0;44;0;1136
ES0031405997616001GX;14/02/2024 11:45:00;12;273;0;42;0;1092
ES0031405997616001GX;14/02/2024 12:00:00;12;258;0;36;0;1032
ES0031405997616001GX;14/02/2024 12:15:00;13;269;0;40;0;1076
ES0031405997616001GX;14/02/2024 12:30:00;13;272;0;41;0;1088
ES0031405997616001GX;14/02/2024 12:45:00;13;271;0;42;0;1084
ES0031405997616001GX;14/02/2024 13:00:00;13;266;0;41;0;1064
ES0031405997616001GX;14/02/2024 13:15:00;14;267;0;39;0;1068
ES0031405997616001GX;14/02/2024 13:30:00;14;275;0;39;0;1100
ES0031405997616001GX;14/02/2024 13:45:00;14;274;0;36;0;1096
ES0031405997616001GX;14/02/2024 14:00:00;14;267;0;36;0;1068
ES0031405997616001GX;14/02/2024 14:15:00;15;275;0;39;0;1100
ES0031405997616001GX;14/02/2024 14:30:00;15;275;0;38;0;1100
ES0031405997616001GX;14/02/2024 14:45:00;15;271;0;40;0;1084
ES0031405997616001GX;14/02/2024 15:00:00;15;266;0;39;0;1064
ES0031405997616001GX;14/02/2024 15:15:00;16;261;0;36;0;1044
ES0031405997616001GX;14/02/2024 15:30:00;16;255;0;31;0;1020
ES0031405997616001GX;14/02/2024 15:45:00;16;262;0;33;0;1048
ES0031405997616001GX;14/02/2024 16:00:00;16;263;0;36;0;1052
ES0031405997616001GX;14/02/2024 16:15:00;17;274;0;44;0;1096
ES0031405997616001GX;14/02/2024 16:30:00;17;268;0;39;0;1072
ES0031405997616001GX;14/02/2024 16:45:00;17;274;0;44;0;1096
ES0031405997616001GX;14/02/2024 17:00:00;17;257;0;32;0;1028
ES0031405997616001GX;14/02/2024 17:15:00;18;243;0;30;0;972
ES0031405997616001GX;14/02/2024 17:30:00;18;245;0;31;0;980
ES0031405997616001GX;14/02/2024 17:45:00;18;246;0;31;0;984
ES0031405997616001GX;14/02/2024 18:00:00;18;257;0;39;0;1028
ES0031405997616001GX;14/02/2024 18:15:00;19;252;0;37;0;1008
ES0031405997616001GX;14/02/2024 18:30:00;19;243;0;37;0;972
ES0031405997616001GX;14/02/2024 18:45:00;19;232;0;29;0;928
ES0031405997616001GX;14/02/2024 19:00:00;19;226;0;29;0;904
ES0031405997616001GX;14/02/2024 19:15:00;20;223;0;36;0;892
ES0031405997616001GX;14/02/2024 19:30:00;20;216;0;34;0;864
ES0031405997616001GX;14/02/2024 19:45:00;20;218;0;35;0;872
ES0031405997616001GX;14/02/2024 20:00:00;20;214;0;33;0;856
ES0031405997616001GX;14/02/2024 20:15:00;21;197;0;28;0;788
ES0031405997616001GX;14/02/2024 20:30:00;21;193;0;25;0;772
ES0031405997616001GX;14/02/2024 20:45:00;21;185;0;24;0;740
ES0031405997616001GX;14/02/2024 21:00:00;21;178;0;23;0;712
ES0031405997616001GX;14/02/2024 21:15:00;22;146;0;9;0;584
ES0031405997616001GX;14/02/2024 21:30:00;22;126;0;4;0;504
ES0031405997616001GX;14/02/2024 21:45:00;22;115;0;3;0;460
ES0031405997616001GX;14/02/2024 22:00:00;22;113;0;4;0;452
ES0031405997616001GX;14/02/2024 22:15:00;23;100;0;6;0;400
ES0031405997616001GX;14/02/2024 22:30:00;23;101;0;7;0;404
ES0031405997616001GX;14/02/2024 22:45:00;23;102;0;8;0;408
ES0031405997616001GX;14/02/2024 23:00:00;23;100;0;6;0;400
ES0031405997616001GX;14/02/2024 23:15:00;24;100;0;6;0;400
ES0031405997616001GX;14/02/2024 23:30:00;24;100;0;6;0;400
ES0031405997616001GX;14/02/2024 23:45:00;24;99;0;7;0;396
ES0031405997616001GX;15/02/2024 00:00:00;24;99;0;7;0;396
ES0031405997616001GX;15/02/2024 00:15:00;1;95;0;5;0;380
ES0031405997616001GX;15/02/2024 00:30:00;1;95;0;4;0;380
ES0031405997616001GX;15/02/2024 00:45:00;1;95;0;5;0;380
ES0031405997616001GX;15/02/2024 01:00:00;1;96;0;5;0;384
ES0031405997616001GX;15/02/2024 01:15:00;2;90;0;3;0;360
ES0031405997616001GX;15/02/2024 01:30:00;2;84;0;3;0;336
ES0031405997616001GX;15/02/2024 01:45:00;2;82;0;3;0;328
ES0031405997616001GX;15/02/2024 02:00:00;2;83;0;3;0;332
ES0031405997616001GX;15/02/2024 02:15:00;3;84;0;3;0;336
ES0031405997616001GX;15/02/2024 02:30:00;3;81;0;1;0;324
ES0031405997616001GX;15/02/2024 02:45:00;3;83;0;3;0;332
ES0031405997616001GX;15/02/2024 03:00:00;3;83;0;4;0;332
ES0031405997616001GX;15/02/2024 03:15:00;4;82;0;2;0;328
ES0031405997616001GX;15/02/2024 03:30:00;4;82;0;3;0;328
ES0031405997616001GX;15/02/2024 03:45:00;4;82;0;2;0;328
ES0031405997616001GX;15/02/2024 04:00:00;4;81;0;1;0;324
ES0031405997616001GX;15/02/2024 04:15:00;5;83;0;3;0;332
ES0031405997616001GX;15/02/2024 04:30:00;5;82;0;3;0;328
ES0031405997616001GX;15/02/2024 04:45:00;5;83;0;3;0;332
ES0031405997616001GX;15/02/2024 05:00:00;5;90;0;5;0;360
ES0031405997616001GX;15/02/2024 05:15:00;6;85;0;6;0;340
ES0031405997616001GX;15/02/2024 05:30:00;6;85;0;5;0;340
ES0031405997616001GX;15/02/2024 05:45:00;6;95;0;9;0;380
ES0031405997616001GX;15/02/2024 06:00:00;6;100;0;7;0;400
ES0031405997616001GX;15/02/2024 06:15:00;7;114;0;11;0;456
ES0031405997616001GX;15/02/2024 06:30:00;7;116;0;10;0;464
ES0031405997616001GX;15/02/2024 06:45:00;7;118;0;10;0;472
